#       time                 x_1                 y_1                 z_1                 x_2                 y_2                 z_2
 830.0000000    2.5603430952e+02    2.6136543511e+02    0.0000000000e+00    2.5597375764e+02    2.5064160765e+02    0.0000000000e+00
 832.0000000    2.5576180087e+02    2.6135792322e+02    0.0000000000e+00    2.5624630667e+02    2.5064916010e+02    0.0000000000e+00
 834.0000000    2.5548998483e+02    2.6133654979e+02    0.0000000000e+00    2.5651816731e+02    2.5067057457e+02    0.0000000000e+00
 836.0000000    2.5521955863e+02    2.6130135678e+02    0.0000000000e+00    2.5678863381e+02    2.5070581068e+02    0.0000000000e+00
 838.0000000    2.5495122361e+02    2.6125242087e+02    0.0000000000e+00    2.5705700918e+02    2.5075478777e+02    0.0000000000e+00
 840.0000000    2.5468568127e+02    2.6118985820e+02    0.0000000000e+00    2.5732259311e+02    2.5081739079e+02    0.0000000000e+00
 842.0000000    2.5442376461e+02    2.6111385646e+02    0.0000000000e+00    2.5758455337e+02    2.5089343344e+02    0.0000000000e+00
 844.0000000    2.5416574857e+02    2.6102449476e+02    0.0000000000e+00    2.5784261448e+02    2.5098283619e+02    0.0000000000e+00
 846.0000000    2.5391267353e+02    2.6092210006e+02    0.0000000000e+00    2.5809573368e+02    2.5108527320e+02    0.0000000000e+00
 848.0000000    2.5366511439e+02    2.6080690411e+02    0.0000000000e+00    2.5834333488e+02    2.5120051048e+02    0.0000000000e+00
 850.0000000    2.5342371407e+02    2.6067919455e+02    0.0000000000e+00    2.5858477233e+02    2.5132826031e+02    0.0000000000e+00
 852.0000000    2.5318911074e+02    2.6053929578e+02    0.0000000000e+00    2.5881941645e+02    2.5146820056e+02    0.0000000000e+00
 854.0000000    2.5296191860e+02    2.6038755933e+02    0.0000000000e+00    2.5904664895e+02    2.5161997970e+02    0.0000000000e+00
 856.0000000    2.5274274599e+02    2.6022437518e+02    0.0000000000e+00    2.5926586326e+02    2.5178320583e+02    0.0000000000e+00
 858.0000000    2.5253218044e+02    2.6005016185e+02    0.0000000000e+00    2.5947647070e+02    2.5195746149e+02    0.0000000000e+00
 860.0000000    2.5233078088e+02    2.5986536873e+02    0.0000000000e+00    2.5967790961e+02    2.5214229674e+02    0.0000000000e+00
 862.0000000    2.5213908351e+02    2.5967047119e+02    0.0000000000e+00    2.5986964699e+02    2.5233723669e+02    0.0000000000e+00
 864.0000000    2.5195760709e+02    2.5946596908e+02    0.0000000000e+00    2.6005116416e+02    2.5254178067e+02    0.0000000000e+00
 866.0000000    2.5178684018e+02    2.5925238977e+02    0.0000000000e+00    2.6022197133e+02    2.5275540243e+02    0.0000000000e+00
 868.0000000    2.5162724422e+02    2.5903029576e+02    0.0000000000e+00    2.6038160710e+02    2.5297754019e+02    0.0000000000e+00
 870.0000000    2.5147924431e+02    2.5880026367e+02    0.0000000000e+00    2.6052964601e+02    2.5320761276e+02    0.0000000000e+00
 872.0000000    2.5134324118e+02    2.5856289513e+02    0.0000000000e+00    2.6066569091e+02    2.5344502460e+02    0.0000000000e+00
 874.0000000    2.5121960541e+02    2.5831880633e+02    0.0000000000e+00    2.6078936988e+02    2.5368915301e+02    0.0000000000e+00
 876.0000000    2.5110867499e+02    2.5806864341e+02    0.0000000000e+00    2.6090034128e+02    2.5393936449e+02    0.0000000000e+00
 878.0000000    2.5101075518e+02    2.5781305562e+02    0.0000000000e+00    2.6099830125e+02    2.5419499395e+02    0.0000000000e+00
 880.0000000    2.5092611402e+02    2.5755273125e+02    0.0000000000e+00    2.6108298019e+02    2.5445536822e+02    0.0000000000e+00
 882.0000000    2.5085498132e+02    2.5728835028e+02    0.0000000000e+00    2.6115415265e+02    2.5471979717e+02    0.0000000000e+00
 884.0000000    2.5079755225e+02    2.5702061189e+02    0.0000000000e+00    2.6121162279e+02    2.5498758528e+02    0.0000000000e+00
 886.0000000    2.5075399401e+02    2.5675022347e+02    0.0000000000e+00    2.6125522250e+02    2.5525802314e+02    0.0000000000e+00
 888.0000000    2.5072443604e+02    2.5647790871e+02    0.0000000000e+00    2.6128481903e+02    2.5553038721e+02    0.0000000000e+00
 890.0000000    2.5070897169e+02    2.5620439448e+02    0.0000000000e+00    2.6130032169e+02    2.5580395356e+02    0.0000000000e+00
 892.0000000    2.5070765745e+02    2.5593040543e+02    0.0000000000e+00    2.6130167560e+02    2.5607799560e+02    0.0000000000e+00
 894.0000000    2.5072051480e+02    2.5565667210e+02    0.0000000000e+00    2.6128885899e+02    2.5635178158e+02    0.0000000000e+00
 896.0000000    2.5074751934e+02    2.5538392902e+02    0.0000000000e+00    2.6126189371e+02    2.5662457703e+02    0.0000000000e+00
 898.0000000    2.5078861436e+02    2.5511290696e+02    0.0000000000e+00    2.6122083861e+02    2.5689565328e+02    0.0000000000e+00
 900.0000000    2.5084370419e+02    2.5484433034e+02    0.0000000000e+00    2.6116578817e+02    2.5716428180e+02    0.0000000000e+00
 902.0000000    2.5091265215e+02    2.5457892839e+02    0.0000000000e+00    2.6109688045e+02    2.5742973745e+02    0.0000000000e+00
 904.0000000    2.5099528066e+02    2.5431741853e+02    0.0000000000e+00    2.6101429214e+02    2.5769130430e+02    0.0000000000e+00
 906.0000000    2.5109137042e+02    2.5406049513e+02    0.0000000000e+00    2.6091824098e+02    2.5794827585e+02    0.0000000000e+00
 908.0000000    2.5120067794e+02    2.5380886442e+02    0.0000000000e+00    2.6080897363e+02    2.5819996838e+02    0.0000000000e+00
 910.0000000    2.5132291459e+02    2.5356320748e+02    0.0000000000e+00    2.6068677616e+02    2.5844567939e+02    0.0000000000e+00
 912.0000000    2.5145775544e+02    2.5332419493e+02    0.0000000000e+00    2.6055197387e+02    2.5868474770e+02    0.0000000000e+00
 914.0000000    2.5160484936e+02    2.5309247697e+02    0.0000000000e+00    2.6040491950e+02    2.5891652023e+02    0.0000000000e+00
 916.0000000    2.5176380421e+02    2.5286869202e+02    0.0000000000e+00    2.6024600340e+02    2.5914035778e+02    0.0000000000e+00
 918.0000000    2.5193420281e+02    2.5265346188e+02    0.0000000000e+00    2.6007564389e+02    2.5935564524e+02    0.0000000000e+00
 920.0000000    2.5211559127e+02    2.5244737168e+02    0.0000000000e+00    2.5989429427e+02    2.5956179249e+02    0.0000000000e+00
 922.0000000    2.5230748319e+02    2.5225098865e+02    0.0000000000e+00    2.5970243910e+02    2.5975823205e+02    0.0000000000e+00
 924.0000000    2.5250937507e+02    2.5206485748e+02    0.0000000000e+00    2.5950058447e+02    2.5994442083e+02    0.0000000000e+00
 926.0000000    2.5272072535e+02    2.5188949881e+02    0.0000000000e+00    2.5928926974e+02    2.6011983517e+02    0.0000000000e+00
 928.0000000    2.5294096877e+02    2.5172540442e+02    0.0000000000e+00    2.5906906454e+02    2.6028398810e+02    0.0000000000e+00
 930.0000000    2.5316951376e+02    2.5157302686e+02    0.0000000000e+00    2.5884055727e+02    2.6043642412e+02    0.0000000000e+00
 932.0000000    2.5340574226e+02    2.5143278341e+02    0.0000000000e+00    2.5860436420e+02    2.6057672621e+02    0.0000000000e+00
 934.0000000    2.5364901924e+02    2.5130507285e+02    0.0000000000e+00    2.5836112216e+02    2.6070449601e+02    0.0000000000e+00
 936.0000000    2.5389868590e+02    2.5119025044e+02    0.0000000000e+00    2.5811148762e+02    2.6081937621e+02    0.0000000000e+00
 938.0000000    2.5415407521e+02    2.5108864764e+02    0.0000000000e+00    2.5785613581e+02    2.6092103757e+02    0.0000000000e+00
 940.0000000    2.5441448381e+02    2.5100054944e+02    0.0000000000e+00    2.5759576391e+02    2.6100919558e+02    0.0000000000e+00
 942.0000000    2.5467920319e+02    2.5092620863e+02    0.0000000000e+00    2.5733108137e+02    2.6108359644e+02    0.0000000000e+00
 944.0000000    2.5494750822e+02    2.5086583171e+02    0.0000000000e+00    2.5706281001e+02    2.6114403261e+02    0.0000000000e+00
 946.0000000    2.5521866166e+02    2.5081959589e+02    0.0000000000e+00    2.5679169097e+02    2.6119032704e+02    0.0000000000e+00
 948.0000000    2.5549191872e+02    2.5078764551e+02    0.0000000000e+00    2.5651847053e+02    2.6122233417e+02    0.0000000000e+00
 950.0000000    2.5576653120e+02    2.5077008509e+02    0.0000000000e+00    2.5624389501e+02    2.6123995273e+02    0.0000000000e+00
 952.0000000    2.5604174077e+02    2.5076697836e+02    0.0000000000e+00    2.5596872201e+02    2.6124311953e+02    0.0000000000e+00
 954.0000000    2.5631678719e+02    2.5077835323e+02    0.0000000000e+00    2.5569371496e+02    2.6123180463e+02    0.0000000000e+00
 956.0000000    2.5659089872e+02    2.5080419464e+02    0.0000000000e+00    2.5541963808e+02    2.6120602148e+02    0.0000000000e+00
 958.0000000    2.5686331936e+02    2.5084444650e+02    0.0000000000e+00    2.5514725671e+02    2.6116582709e+02    0.0000000000e+00
 960.0000000    2.5713329042e+02    2.5089901744e+02    0.0000000000e+00    2.5487732235e+02    2.6111131531e+02    0.0000000000e+00
 962.0000000    2.5739991882e+02    2.5096773924e+02    0.0000000000e+00    2.5461073084e+02    2.6104265201e+02    0.0000000000e+00
 964.0000000    2.5766286530e+02    2.5105052356e+02    0.0000000000e+00    2.5434782272e+02    2.6095992430e+02    0.0000000000e+00
 966.0000000    2.5792101662e+02    2.5114706379e+02    0.0000000000e+00    2.5408970725e+02    2.6086344001e+02    0.0000000000e+00
 968.0000000    2.5817374345e+02    2.5125713040e+02    0.0000000000e+00    2.5383701689e+02    2.6075342998e+02    0.0000000000e+00
 970.0000000    2.5842034515e+02    2.5138042966e+02    0.0000000000e+00    2.5359044930e+02    2.6063018554e+02    0.0000000000e+00
 972.0000000    2.5866012702e+02    2.5151663111e+02    0.0000000000e+00    2.5335069643e+02    2.6049403867e+02    0.0000000000e+00
 974.0000000    2.5889241770e+02    2.5166536743e+02    0.0000000000e+00    2.5311844365e+02    2.6034535609e+02    0.0000000000e+00
 976.0000000    2.5911655486e+02    2.5182623407e+02    0.0000000000e+00    2.5289434445e+02    2.6018454452e+02    0.0000000000e+00
 978.0000000    2.5933189244e+02    2.5199878928e+02    0.0000000000e+00    2.5267904227e+02    2.6001204630e+02    0.0000000000e+00
 980.0000000    2.5953782236e+02    2.5218256236e+02    0.0000000000e+00    2.5247314919e+02    2.5982832762e+02    0.0000000000e+00
 982.0000000    2.5973375198e+02    2.5237705141e+02    0.0000000000e+00    2.5227725521e+02    2.5963389184e+02    0.0000000000e+00
 984.0000000    2.5991912122e+02    2.5258171948e+02    0.0000000000e+00    2.5209192278e+02    2.5942927540e+02    0.0000000000e+00
 986.0000000    2.6009339455e+02    2.5279599922e+02    0.0000000000e+00    2.5191768798e+02    2.5921505035e+02    0.0000000000e+00
 988.0000000    2.6025606097e+02    2.5301929595e+02    0.0000000000e+00    2.5175505910e+02    2.5899180712e+02    0.0000000000e+00
 990.0000000    2.6040665217e+02    2.5325098551e+02    0.0000000000e+00    2.5160450577e+02    2.5876017140e+02    0.0000000000e+00
 992.0000000    2.6054472643e+02    2.5349041770e+02    0.0000000000e+00    2.5146646958e+02    2.5852078790e+02    0.0000000000e+00
 994.0000000    2.6066987689e+02    2.5373692722e+02    0.0000000000e+00    2.5134135688e+02    2.5827432958e+02    0.0000000000e+00
 996.0000000    2.6078172985e+02    2.5398982325e+02    0.0000000000e+00    2.5122954355e+02    2.5802148252e+02    0.0000000000e+00
 998.0000000    2.6087994857e+02    2.5424839459e+02    0.0000000000e+00    2.5113136442e+02    2.5776295861e+02    0.0000000000e+00
1000.0000000    2.6096423774e+02    2.5451190383e+02    0.0000000000e+00    2.5104711485e+02    2.5749949867e+02    0.0000000000e+00
1002.0000000    2.6103434549e+02    2.5477960608e+02    0.0000000000e+00    2.5097704924e+02    2.5723184637e+02    0.0000000000e+00
1004.0000000    2.6109005532e+02    2.5505074181e+02    0.0000000000e+00    2.5092138512e+02    2.5696075942e+02    0.0000000000e+00
1006.0000000    2.6113119351e+02    2.5532453322e+02    0.0000000000e+00    2.5088029463e+02    2.5668701205e+02    0.0000000000e+00
1008.0000000    2.6115762259e+02    2.5560020018e+02    0.0000000000e+00    2.5085391239e+02    2.5641139320e+02    0.0000000000e+00
1010.0000000    2.6116924828e+02    2.5587695244e+02    0.0000000000e+00    2.5084233422e+02    2.5613468555e+02    0.0000000000e+00
1012.0000000    2.6116601379e+02    2.5615400101e+02    0.0000000000e+00    2.5084561793e+02    2.5585768251e+02    0.0000000000e+00
1014.0000000    2.6114790616e+02    2.5643054705e+02    0.0000000000e+00    2.5086377531e+02    2.5558118339e+02    0.0000000000e+00
1016.0000000    2.6111495701e+02    2.5670578566e+02    0.0000000000e+00    2.5089677482e+02    2.5530599000e+02    0.0000000000e+00
1018.0000000    2.6106724152e+02    2.5697891688e+02    0.0000000000e+00    2.5094454002e+02    2.5503290296e+02    0.0000000000e+00
1020.0000000    2.6100487794e+02    2.5724915416e+02    0.0000000000e+00    2.5100695440e+02    2.5476271035e+02    0.0000000000e+00
1022.0000000    2.6092802782e+02    2.5751570560e+02    0.0000000000e+00    2.5108385712e+02    2.5449620320e+02    0.0000000000e+00
1024.0000000    2.6083689689e+02    2.5777778980e+02    0.0000000000e+00    2.5117504125e+02    2.5423416266e+02    0.0000000000e+00
1026.0000000    2.6073173423e+02    2.5803464393e+02    0.0000000000e+00    2.5128025779e+02    2.5397735822e+02    0.0000000000e+00
1028.0000000    2.6061283403e+02    2.5828550509e+02    0.0000000000e+00    2.5139921372e+02    2.5372653981e+02    0.0000000000e+00
1030.0000000    2.6048052472e+02    2.5852963825e+02    0.0000000000e+00    2.5153158441e+02    2.5348245164e+02    0.0000000000e+00
1032.0000000    2.6033517003e+02    2.5876631654e+02    0.0000000000e+00    2.5167699856e+02    2.5324581369e+02    0.0000000000e+00
1034.0000000    2.6017718038e+02    2.5899484281e+02    0.0000000000e+00    2.5183505087e+02    2.5301733378e+02    0.0000000000e+00
1036.0000000    2.6000699943e+02    2.5921452771e+02    0.0000000000e+00    2.5200529327e+02    2.5279769407e+02    0.0000000000e+00
1038.0000000    2.5982511290e+02    2.5942471520e+02    0.0000000000e+00    2.5218724075e+02    2.5258755418e+02    0.0000000000e+00
1040.0000000    2.5963203580e+02    2.5962477642e+02    0.0000000000e+00    2.5238038007e+02    2.5238754356e+02    0.0000000000e+00
1042.0000000    2.5942832412e+02    2.5981410518e+02    0.0000000000e+00    2.5258415386e+02    2.5219826439e+02    0.0000000000e+00
1044.0000000    2.5921456586e+02    2.5999213229e+02    0.0000000000e+00    2.5279797719e+02    2.5202028840e+02    0.0000000000e+00
1046.0000000    2.5899137746e+02    2.6015831731e+02    0.0000000000e+00    2.5302123008e+02    2.5185415817e+02    0.0000000000e+00
1048.0000000    2.5875941183e+02    2.6031214830e+02    0.0000000000e+00    2.5325326114e+02    2.5170038272e+02    0.0000000000e+00
1050.0000000    2.5851934503e+02    2.6045315261e+02    0.0000000000e+00    2.5349339207e+02    2.5155943401e+02    0.0000000000e+00
1052.0000000    2.5827188328e+02    2.6058089434e+02    0.0000000000e+00    2.5374091793e+02    2.5143174904e+02    0.0000000000e+00
1054.0000000    2.5801774609e+02    2.6069497263e+02    0.0000000000e+00    2.5399512116e+02    2.5131773026e+02    0.0000000000e+00
1056.0000000    2.5775769006e+02    2.6079502638e+02    0.0000000000e+00    2.5425524770e+02    2.5121773918e+02    0.0000000000e+00
1058.0000000    2.5749248272e+02    2.6088073351e+02    0.0000000000e+00    2.5452052274e+02    2.5113209614e+02    0.0000000000e+00
1060.0000000    2.5722291606e+02    2.6095181919e+02    0.0000000000e+00    2.5479015942e+02    2.5106107338e+02    0.0000000000e+00
1062.0000000    2.5694978811e+02    2.6100805400e+02    0.0000000000e+00    2.5506335743e+02    2.5100490541e+02    0.0000000000e+00
1064.0000000    2.5667391937e+02    2.6104924798e+02    0.0000000000e+00    2.5533929673e+02    2.5096378222e+02    0.0000000000e+00
1066.0000000    2.5639613592e+02    2.6107525361e+02    0.0000000000e+00    2.5561714843e+02    2.5093785046e+02    0.0000000000e+00
1068.0000000    2.5611727275e+02    2.6108596999e+02    0.0000000000e+00    2.5589607823e+02    2.5092720784e+02    0.0000000000e+00
1070.0000000    2.5583816356e+02    2.6108133917e+02    0.0000000000e+00    2.5617525498e+02    2.5093191273e+02    0.0000000000e+00
1072.0000000    2.5555965447e+02    2.6106135046e+02    0.0000000000e+00    2.5645383027e+02    2.5095197732e+02    0.0000000000e+00
1074.0000000    2.5528259392e+02    2.6102604124e+02    0.0000000000e+00    2.5673095643e+02    2.5098736424e+02    0.0000000000e+00
1076.0000000    2.5500781918e+02    2.6097549637e+02    0.0000000000e+00    2.5700579662e+02    2.5103799064e+02    0.0000000000e+00
1078.0000000    2.5473616990e+02    2.6090984186e+02    0.0000000000e+00    2.5727750814e+02    2.5110372710e+02    0.0000000000e+00
1080.0000000    2.5446848005e+02    2.6082925943e+02    0.0000000000e+00    2.5754526026e+02    2.5118439329e+02    0.0000000000e+00
1082.0000000    2.5420571347e+02    2.6073402590e+02    0.0000000000e+00    2.5780808909e+02    2.5127971330e+02    0.0000000000e+00
1084.0000000    2.5394826644e+02    2.6062427751e+02    0.0000000000e+00    2.5806559900e+02    2.5138954851e+02    0.0000000000e+00
1086.0000000    2.5369731771e+02    2.6050045450e+02    0.0000000000e+00    2.5831660372e+02    2.5151345772e+02    0.0000000000e+00
1088.0000000    2.5345354872e+02    2.6036288872e+02    0.0000000000e+00    2.5856042992e+02    2.5165111025e+02    0.0000000000e+00
1090.0000000    2.5321771202e+02    2.6021197865e+02    0.0000000000e+00    2.5879632193e+02    2.5180211144e+02    0.0000000000e+00
1092.0000000    2.5299053922e+02    2.6004817157e+02    0.0000000000e+00    2.5902355204e+02    2.5196601126e+02    0.0000000000e+00
1094.0000000    2.5277275172e+02    2.5987195308e+02    0.0000000000e+00    2.5924139776e+02    2.5214232119e+02    0.0000000000e+00
1096.0000000    2.5256503509e+02    2.5968385041e+02    0.0000000000e+00    2.5944916956e+02    2.5233051572e+02    0.0000000000e+00
1098.0000000    2.5236804634e+02    2.5948443139e+02    0.0000000000e+00    2.5964621454e+02    2.5253003247e+02    0.0000000000e+00
1100.0000000    2.5218241241e+02    2.5927429052e+02    0.0000000000e+00    2.5983190561e+02    2.5274026913e+02    0.0000000000e+00
1102.0000000    2.5200872157e+02    2.5905407155e+02    0.0000000000e+00    2.6000565240e+02    2.5296058387e+02    0.0000000000e+00
1104.0000000    2.5184753494e+02    2.5882445020e+02    0.0000000000e+00    2.6016689128e+02    2.5319030319e+02    0.0000000000e+00
1106.0000000    2.5169937600e+02    2.5858612425e+02    0.0000000000e+00    2.6031510040e+02    2.5342872627e+02    0.0000000000e+00
1108.0000000    2.5156472723e+02    2.5833983119e+02    0.0000000000e+00    2.6044979849e+02    2.5367512073e+02    0.0000000000e+00
1110.0000000    2.5144402716e+02    2.5808632055e+02    0.0000000000e+00    2.6057054763e+02    2.5392873061e+02    0.0000000000e+00
1112.0000000    2.5133768606e+02    2.5782637543e+02    0.0000000000e+00    2.6067693922e+02    2.5418877552e+02    0.0000000000e+00
1114.0000000    2.5124604928e+02    2.5756080984e+02    0.0000000000e+00    2.6076862340e+02    2.5445443980e+02    0.0000000000e+00
1116.0000000    2.5116943230e+02    2.5729044485e+02    0.0000000000e+00    2.6084528663e+02    2.5472490290e+02    0.0000000000e+00
1118.0000000    2.5110808742e+02    2.5701612397e+02    0.0000000000e+00    2.6090667521e+02    2.5499932524e+02    0.0000000000e+00
1120.0000000    2.5106222898e+02    2.5673870832e+02    0.0000000000e+00    2.6095257613e+02    2.5527684486e+02    0.0000000000e+00
1122.0000000    2.5103202148e+02    2.5645906888e+02    0.0000000000e+00    2.6098282591e+02    2.5555658779e+02    0.0000000000e+00
1124.0000000    2.5101758280e+02    2.5617808416e+02    0.0000000000e+00    2.6099730607e+02    2.5583767015e+02    0.0000000000e+00
1126.0000000    2.5101897806e+02    2.5589664569e+02    0.0000000000e+00    2.6099595154e+02    2.5611920566e+02    0.0000000000e+00
1128.0000000    2.5103622757e+02    2.5561564953e+02    0.0000000000e+00    2.6097874162e+02    2.5640030256e+02    0.0000000000e+00
1130.0000000    2.5106930001e+02    2.5533599241e+02    0.0000000000e+00    2.6094570748e+02    2.5668006202e+02    0.0000000000e+00
1132.0000000    2.5111811264e+02    2.5505856548e+02    0.0000000000e+00    2.6089693013e+02    2.5695758984e+02    0.0000000000e+00
1134.0000000    2.5118253903e+02    2.5478426456e+02    0.0000000000e+00    2.6083253774e+02    2.5723199027e+02    0.0000000000e+00
1136.0000000    2.5126239434e+02    2.5451397119e+02    0.0000000000e+00    2.6075271884e+02    2.5750238016e+02    0.0000000000e+00
1138.0000000    2.5135743886e+02    2.5424856329e+02    0.0000000000e+00    2.6065770848e+02    2.5776788561e+02    0.0000000000e+00
1140.0000000    2.5146738872e+02    2.5398890045e+02    0.0000000000e+00    2.6054779263e+02    2.5802764674e+02    0.0000000000e+00
1142.0000000    2.5159190635e+02    2.5373581942e+02    0.0000000000e+00    2.6042330432e+02    2.5828082397e+02    0.0000000000e+00
1144.0000000    2.5173061186e+02    2.5349016159e+02    0.0000000000e+00    2.6028463020e+02    2.5852657688e+02    0.0000000000e+00
1146.0000000    2.5188307811e+02    2.5325272737e+02    0.0000000000e+00    2.6013219457e+02    2.5876410394e+02    0.0000000000e+00
1148.0000000    2.5204883168e+02    2.5302429155e+02    0.0000000000e+00    2.5996646944e+02    2.5899263327e+02    0.0000000000e+00
1150.0000000    2.5222735461e+02    2.5280560816e+02    0.0000000000e+00    2.5978797464e+02    2.5921141095e+02    0.0000000000e+00
1152.0000000    2.5241808361e+02    2.5259740098e+02    0.0000000000e+00    2.5959727369e+02    2.5941971274e+02    0.0000000000e+00
1154.0000000    2.5262041863e+02    2.5240035380e+02    0.0000000000e+00    2.5939496727e+02    2.5961685390e+02    0.0000000000e+00
1156.0000000    2.5283371454e+02    2.5221512130e+02    0.0000000000e+00    2.5918169684e+02    2.5980217800e+02    0.0000000000e+00
1158.0000000    2.5305729107e+02    2.5204232057e+02    0.0000000000e+00    2.5895814454e+02    2.5997506951e+02    0.0000000000e+00
1160.0000000    2.5329042854e+02    2.5188253226e+02    0.0000000000e+00    2.5872503018e+02    2.6013494744e+02    0.0000000000e+00
1162.0000000    2.5353237825e+02    2.5173629836e+02    0.0000000000e+00    2.5848310521e+02    2.6028127190e+02    0.0000000000e+00
1164.0000000    2.5378236335e+02    2.5160411771e+02    0.0000000000e+00    2.5823314443e+02    2.6041354367e+02    0.0000000000e+00
1166.0000000    2.5403956555e+02    2.5148643904e+02    0.0000000000e+00    2.5797596431e+02    2.6053131319e+02    0.0000000000e+00
1168.0000000    2.5430315877e+02    2.5138367054e+02    0.0000000000e+00    2.5771239203e+02    2.6063417031e+02    0.0000000000e+00
1170.0000000    2.5457227451e+02    2.5129616984e+02    0.0000000000e+00    2.5744329818e+02    2.6072175901e+02    0.0000000000e+00
1172.0000000    2.5484603923e+02    2.5122424408e+02    0.0000000000e+00    2.5716955563e+02    2.6079377285e+02    0.0000000000e+00
1174.0000000    2.5512354862e+02    2.5116814823e+02    0.0000000000e+00    2.5689206827e+02    2.6084995629e+02    0.0000000000e+00
1176.0000000    2.5540388771e+02    2.5112808702e+02    0.0000000000e+00    2.5661175081e+02    2.6089010472e+02    0.0000000000e+00
1178.0000000    2.5568613142e+02    2.5110420932e+02    0.0000000000e+00    2.5632952728e+02    2.6091406800e+02    0.0000000000e+00
1180.0000000    2.5596934852e+02    2.5109662050e+02    0.0000000000e+00    2.5604633011e+02    2.6092174165e+02    0.0000000000e+00
1182.0000000    2.5625259613e+02    2.5110537016e+02    0.0000000000e+00    2.5576310155e+02    2.6091307686e+02    0.0000000000e+00
1184.0000000    2.5653492690e+02    2.5113044910e+02    0.0000000000e+00    2.5548079235e+02    2.6088807942e+02    0.0000000000e+00
1186.0000000    2.5681540159e+02    2.5117179863e+02    0.0000000000e+00    2.5520033726e+02    2.6084680898e+02    0.0000000000e+00
1188.0000000    2.5709308168e+02    2.5122930663e+02    0.0000000000e+00    2.5492267532e+02    2.6078937960e+02    0.0000000000e+00
1190.0000000    2.5736703461e+02    2.5130280224e+02    0.0000000000e+00    2.5464874122e+02    2.6071596416e+02    0.0000000000e+00
1192.0000000    2.5763633204e+02    2.5139205805e+02    0.0000000000e+00    2.5437946292e+02    2.6062678791e+02    0.0000000000e+00
1194.0000000    2.5790007014e+02    2.5149678955e+02    0.0000000000e+00    2.5411574523e+02    2.6052213250e+02    0.0000000000e+00
1196.0000000    2.5815736038e+02    2.5161665857e+02    0.0000000000e+00    2.5385847373e+02    2.6040233652e+02    0.0000000000e+00
1198.0000000    2.5840731849e+02    2.5175128259e+02    0.0000000000e+00    2.5360853246e+02    2.6026778641e+02    0.0000000000e+00
1200.0000000    2.5864909292e+02    2.5190022192e+02    0.0000000000e+00    2.5336677444e+02    2.6011891929e+02    0.0000000000e+00
1202.0000000    2.5888173413e+02    2.5206291201e+02    0.0000000000e+00    2.5313415119e+02    2.5995630034e+02    0.0000000000e+00
1204.0000000    2.5910481007e+02    2.5223905990e+02    0.0000000000e+00    2.5291109433e+02    2.5978022119e+02    0.0000000000e+00
1206.0000000    2.5931721299e+02    2.5242786784e+02    0.0000000000e+00    2.5269871238e+02    2.5959148393e+02    0.0000000000e+00
1208.0000000    2.5951829437e+02    2.5262876551e+02    0.0000000000e+00    2.5249765005e+02    2.5939065593e+02    0.0000000000e+00
1210.0000000    2.5970737336e+02    2.5284108482e+02    0.0000000000e+00    2.5230859189e+02    2.5917839981e+02    0.0000000000e+00
1212.0000000    2.5988379127e+02    2.5306412197e+02    0.0000000000e+00    2.5213219591e+02    2.5895542778e+02    0.0000000000e+00
1214.0000000    2.6004692927e+02    2.5329713129e+02    0.0000000000e+00    2.5196908151e+02    2.5872248278e+02    0.0000000000e+00
1216.0000000    2.6019620926e+02    2.5353932934e+02    0.0000000000e+00    2.5181982520e+02    2.5848035515e+02    0.0000000000e+00
1218.0000000    2.6033110349e+02    2.5378989435e+02    0.0000000000e+00    2.5168495860e+02    2.5822985623e+02    0.0000000000e+00
1220.0000000    2.6045112818e+02    2.5404798428e+02    0.0000000000e+00    2.5156496197e+02    2.5797183254e+02    0.0000000000e+00
1222.0000000    2.6055585538e+02    2.5431271510e+02    0.0000000000e+00    2.5146026269e+02    2.5770716475e+02    0.0000000000e+00
1224.0000000    2.6064490227e+02    2.5458318628e+02    0.0000000000e+00    2.5137124386e+02    2.5743675366e+02    0.0000000000e+00
1226.0000000    2.6071794752e+02    2.5485847789e+02    0.0000000000e+00    2.5129823129e+02    2.5716152517e+02    0.0000000000e+00
1228.0000000    2.6077471760e+02    2.5513765076e+02    0.0000000000e+00    2.5124149405e+02    2.5688241780e+02    0.0000000000e+00
1230.0000000    2.6081500000e+02    2.5541973658e+02    0.0000000000e+00    2.5120124735e+02    2.5660039547e+02    0.0000000000e+00
1232.0000000    2.6083863595e+02    2.5570376274e+02    0.0000000000e+00    2.5117764751e+02    2.5631643186e+02    0.0000000000e+00
1234.0000000    2.6084552412e+02    2.5598874937e+02    0.0000000000e+00    2.5117079887e+02    2.5603150408e+02    0.0000000000e+00
1236.0000000    2.6083561399e+02    2.5627371631e+02    0.0000000000e+00    2.5118075155e+02    2.5574660027e+02    0.0000000000e+00
1238.0000000    2.6080891052e+02    2.5655766965e+02    0.0000000000e+00    2.5120749438e+02    2.5546271456e+02    0.0000000000e+00
1240.0000000    2.6076548666e+02    2.5683961810e+02    0.0000000000e+00    2.5125095868e+02    2.5518083301e+02    0.0000000000e+00
1242.0000000    2.6070546930e+02    2.5711857471e+02    0.0000000000e+00    2.5131101814e+02    2.5490194061e+02    0.0000000000e+00
1244.0000000    2.6062904684e+02    2.5739355733e+02    0.0000000000e+00    2.5138748460e+02    2.5462702493e+02    0.0000000000e+00
